timestep,Site,Classification,abundance
9,Turure u,Insecta Trichoptera Philopotamidae,2
10,Turure u,Insecta Coleoptera Elmidae,3
10,Turure u,Insecta Coleoptera Psephenidae,8
10,Turure u,Insecta Ephemeroptera Baetidae,6
10,Turure u,Insecta Ephemeroptera Leptophlebiidae,4
10,Turure u,Insecta Ephemeroptera Tricorythidae,11
10,Turure u,Insecta Hemiptera Veliidae,3
10,Turure u,Insecta Odonata Coenagrionidae,4
10,Turure u,Insecta Odonata Libellulidae,1
10,Turure u,Insecta Plecoptera Perlidae,2
10,Turure u,Insecta Trichoptera Helicopsychidae,2
10,Turure u,Insecta Trichoptera Hydropsychidae,5
10,Turure u,Insecta Trichoptera Philopotamidae,2
10,Turure u,Insecta unknown,1
11,Turure u,Insecta Coleoptera Elmidae,8
11,Turure u,Insecta Coleoptera Psephenidae,5
11,Turure u,Insecta Diptera Tipulidae,1
11,Turure u,Insecta Ephemeroptera Baetidae,4
11,Turure u,Insecta Ephemeroptera Leptophlebiidae,4
11,Turure u,Insecta Ephemeroptera Tricorythidae,7
11,Turure u,Insecta Hemiptera Veliidae,3
11,Turure u,Insecta Odonata Calopterygidae,2
11,Turure u,Insecta Odonata Coenagrionidae,3
11,Turure u,Insecta Odonata Libellulidae,36
11,Turure u,Insecta Trichoptera Glossosomatidae,3
11,Turure u,Insecta Trichoptera Helicopsychidae,1
11,Turure u,Insecta Trichoptera Hydropsychidae,9
11,Turure u,Insecta Trichoptera Leptoceridae,2
12,Turure u,Insecta Coleoptera Elmidae,9
12,Turure u,Insecta Coleoptera Psephenidae,6
12,Turure u,Insecta Diptera Chironomidae,3
12,Turure u,Insecta Diptera Simuliidae,1
12,Turure u,Insecta Diptera Tipulidae,2
12,Turure u,Insecta Ephemeroptera Baetidae,34
12,Turure u,Insecta Ephemeroptera Leptophlebiidae,3
12,Turure u,Insecta Ephemeroptera Tricorythidae,11
12,Turure u,Insecta Odonata Libellulidae,3
12,Turure u,Insecta Plecoptera Perlidae,1
12,Turure u,Insecta Trichoptera Glossosomatidae,1
12,Turure u,Insecta Trichoptera Helicopsychidae,1
12,Turure u,Insecta Trichoptera Leptoceridae,1
12,Turure u,Insecta Trichoptera Philopotamidae,1
12,Turure u,Oligochaeta unknown,1
13,Turure u,Crustacea Decapoda Pseudothelphusidae,4
13,Turure u,Entognatha Collembola unknown,1
13,Turure u,Insecta Coleoptera Elmidae,2
13,Turure u,Insecta Coleoptera Psephenidae,15
13,Turure u,Insecta Diptera Chironomidae,74
13,Turure u,Insecta Diptera Tipulidae,2
13,Turure u,Insecta Ephemeroptera Baetidae,16
13,Turure u,Insecta Ephemeroptera Leptophlebiidae,3
13,Turure u,Insecta Ephemeroptera Tricorythidae,13
13,Turure u,Insecta Odonata Calopterygidae,5
13,Turure u,Insecta Odonata Coenagrionidae,7
13,Turure u,Insecta Odonata Libellulidae,7
13,Turure u,Insecta Plecoptera Perlidae,1
13,Turure u,Insecta Trichoptera Calomoceratidae,1
13,Turure u,Insecta Trichoptera Glossosomatidae,4
13,Turure u,Insecta Trichoptera Hydropsychidae,6
13,Turure u,Insecta Trichoptera Leptoceridae,1
13,Turure u,Insecta Trichoptera Philopotamidae,2
14,Turure u,Crustacea Decapoda Pseudothelphusidae,2
14,Turure u,Insecta Coleoptera Elmidae,14
14,Turure u,Insecta Coleoptera Psephenidae,19
14,Turure u,Insecta Diptera Chironomidae,23
14,Turure u,Insecta Diptera Simuliidae,1
14,Turure u,Insecta Ephemeroptera Baetidae,16
14,Turure u,Insecta Ephemeroptera Euthyplocidae,1
14,Turure u,Insecta Ephemeroptera Leptophlebiidae,38
14,Turure u,Insecta Ephemeroptera Tricorythidae,95
14,Turure u,Insecta Hemiptera Veliidae,4
14,Turure u,Insecta Lepidoptera unknown,3
14,Turure u,Insecta Odonata Calopterygidae,1
14,Turure u,Insecta Odonata Coenagrionidae,13
14,Turure u,Insecta Odonata Libellulidae,14
14,Turure u,Insecta Plecoptera Perlidae,6
14,Turure u,Insecta Trichoptera Hydropsychidae,40
14,Turure u,Insecta Trichoptera Hydroptilidae,2
14,Turure u,Insecta Trichoptera Leptoceridae,1
14,Turure u,Insecta Trichoptera Philopotamidae,7
14,Turure u,Oligochaeta unknown,1
15,Turure u,Insecta Coleoptera Elmidae,7
15,Turure u,Insecta Coleoptera Psephenidae,5
15,Turure u,Insecta Diptera Chironomidae,7
15,Turure u,Insecta Diptera Tipulidae,2
15,Turure u,Insecta Ephemeroptera Baetidae,12
15,Turure u,Insecta Ephemeroptera Leptophlebiidae,14
15,Turure u,Insecta Ephemeroptera Tricorythidae,82
15,Turure u,Insecta Hemiptera Veliidae,3
15,Turure u,Insecta Odonata Coenagrionidae,3
15,Turure u,Insecta Odonata Libellulidae,10
15,Turure u,Insecta Plecoptera Perlidae,1
15,Turure u,Insecta Trichoptera Helicopsychidae,1
15,Turure u,Insecta Trichoptera Hydropsychidae,4
15,Turure u,Insecta Trichoptera Hydroptilidae,2
15,Turure u,Insecta Trichoptera Philopotamidae,1
15,Turure u,Turbellaria Turbellaria,5
16,Turure u,Insecta Coleoptera Elmidae,2
16,Turure u,Insecta Coleoptera Psephenidae,3
16,Turure u,Insecta Diptera Chironomidae,1
16,Turure u,Insecta Ephemeroptera Baetidae,31
16,Turure u,Insecta Ephemeroptera Leptophlebiidae,1
16,Turure u,Insecta Ephemeroptera Tricorythidae,10
16,Turure u,Insecta Odonata Calopterygidae,3
16,Turure u,Insecta Odonata Coenagrionidae,4
16,Turure u,Insecta Odonata Libellulidae,6
16,Turure u,Insecta Trichoptera Helicopsychidae,1
17,Turure u,Crustacea Decapoda Pseudothelphusidae,2
17,Turure u,Insecta Coleoptera Elmidae,11
17,Turure u,Insecta Coleoptera Psephenidae,5
17,Turure u,Insecta Diptera Chironomidae,76
17,Turure u,Insecta Diptera Simuliidae,22
17,Turure u,Insecta Diptera Tipulidae,1
17,Turure u,Insecta Ephemeroptera Baetidae,118
17,Turure u,Insecta Ephemeroptera Euthyplocidae,1
17,Turure u,Insecta Ephemeroptera Leptophlebiidae,4
17,Turure u,Insecta Ephemeroptera Tricorythidae,23
17,Turure u,Insecta Odonata Calopterygidae,1
17,Turure u,Insecta Odonata Coenagrionidae,5
17,Turure u,Insecta Odonata Libellulidae,3
17,Turure u,Insecta Trichoptera Hydropsychidae,8
17,Turure u,Insecta Trichoptera Hydroptilidae,1
17,Turure u,Turbellaria Turbellaria,1
18,Turure u,Insecta Coleoptera Elmidae,12
18,Turure u,Insecta Coleoptera Psephenidae,37
18,Turure u,Insecta Diptera Chironomidae,16
18,Turure u,Insecta Diptera Simuliidae,5
18,Turure u,Insecta Diptera Tipulidae,1
18,Turure u,Insecta Ephemeroptera Baetidae,133
18,Turure u,Insecta Ephemeroptera Leptophlebiidae,22
18,Turure u,Insecta Ephemeroptera Tricorythidae,43
18,Turure u,Insecta Hemiptera Veliidae,10
18,Turure u,Insecta Lepidoptera unknown,1
18,Turure u,Insecta Odonata Coenagrionidae,5
18,Turure u,Insecta Odonata Libellulidae,22
18,Turure u,Insecta Plecoptera Perlidae,1
18,Turure u,Insecta Trichoptera Glossosomatidae,7
18,Turure u,Insecta Trichoptera Helicopsychidae,7
18,Turure u,Insecta Trichoptera Hydropsychidae,17
18,Turure u,Insecta Trichoptera Hydroptilidae,123
18,Turure u,Insecta Trichoptera Leptoceridae,1
18,Turure u,Insecta Trichoptera Philopotamidae,3
18,Turure u,Turbellaria Turbellaria,2
19,Turure u,Crustacea Decapoda Pseudothelphusidae,2
19,Turure u,Insecta Coleoptera Elmidae,6
19,Turure u,Insecta Coleoptera Psephenidae,12
19,Turure u,Insecta Diptera Chironomidae,7
19,Turure u,Insecta Ephemeroptera Baetidae,24
19,Turure u,Insecta Ephemeroptera Euthyplocidae,2
19,Turure u,Insecta Ephemeroptera Leptophlebiidae,16
19,Turure u,Insecta Ephemeroptera Tricorythidae,30
19,Turure u,Insecta Hemiptera Veliidae,1
19,Turure u,Insecta Odonata Calopterygidae,3
19,Turure u,Insecta Odonata Coenagrionidae,13
19,Turure u,Insecta Odonata Libellulidae,10
19,Turure u,Insecta Plecoptera Perlidae,4
19,Turure u,Insecta Trichoptera Glossosomatidae,2
19,Turure u,Insecta Trichoptera Helicopsychidae,3
19,Turure u,Insecta Trichoptera Hydropsychidae,10
19,Turure u,Insecta Trichoptera Leptoceridae,2
19,Turure u,Insecta Trichoptera Philopotamidae,1
19,Turure u,Oligochaeta unknown,1
1,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,1
1,Upper Aripo d,Insecta Coleoptera Elmidae,27
1,Upper Aripo d,Insecta Coleoptera Psephenidae,6
1,Upper Aripo d,Insecta Diptera Chironomidae,22
1,Upper Aripo d,Insecta Diptera Simuliidae,54
1,Upper Aripo d,Insecta Ephemeroptera Baetidae,23
1,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,3
1,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,27
1,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,19
1,Upper Aripo d,Insecta Lepidoptera unknown,1
1,Upper Aripo d,Insecta Odonata Calopterygidae,4
1,Upper Aripo d,Insecta Odonata Coenagrionidae,28
1,Upper Aripo d,Insecta Odonata Libellulidae,32
1,Upper Aripo d,Insecta Plecoptera Perlidae,3
1,Upper Aripo d,Insecta Trichoptera Glossosomatidae,2
1,Upper Aripo d,Insecta Trichoptera Hydropsychidae,19
1,Upper Aripo d,Insecta Trichoptera Leptoceridae,1
1,Upper Aripo d,Insecta Trichoptera Philopotamidae,1
1,Upper Aripo d,Turbellaria Turbellaria,2
2,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,4
2,Upper Aripo d,Insecta Coleoptera Elmidae,69
2,Upper Aripo d,Insecta Coleoptera Psephenidae,5
2,Upper Aripo d,Insecta Diptera Chironomidae,14
2,Upper Aripo d,Insecta Diptera Simuliidae,41
2,Upper Aripo d,Insecta Diptera unknown,1
2,Upper Aripo d,Insecta Ephemeroptera Baetidae,103
2,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,8
2,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,43
2,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,216
2,Upper Aripo d,Insecta Hemiptera Veliidae,4
2,Upper Aripo d,Insecta Odonata Coenagrionidae,11
2,Upper Aripo d,Insecta Odonata Libellulidae,124
2,Upper Aripo d,Insecta Plecoptera Perlidae,3
2,Upper Aripo d,Insecta Trichoptera Hydropsychidae,25
2,Upper Aripo d,Insecta Trichoptera Hydroptilidae,1
2,Upper Aripo d,Insecta Trichoptera Philopotamidae,5
2,Upper Aripo d,Oligochaeta unknown,1
3,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,4
3,Upper Aripo d,Insecta Coleoptera Elmidae,48
3,Upper Aripo d,Insecta Coleoptera Psephenidae,23
3,Upper Aripo d,Insecta Coleoptera unknown,1
3,Upper Aripo d,Insecta Diptera Chironomidae,23
3,Upper Aripo d,Insecta Diptera Simuliidae,44
3,Upper Aripo d,Insecta Ephemeroptera Baetidae,52
3,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,2
3,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,61
3,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,165
3,Upper Aripo d,Insecta Hemiptera Veliidae,3
3,Upper Aripo d,Insecta Lepidoptera unknown,1
3,Upper Aripo d,Insecta Odonata Calopterygidae,1
3,Upper Aripo d,Insecta Odonata Coenagrionidae,48
3,Upper Aripo d,Insecta Odonata Libellulidae,262
3,Upper Aripo d,Insecta Plecoptera Perlidae,5
3,Upper Aripo d,Insecta Trichoptera Calomoceratidae,3
3,Upper Aripo d,Insecta Trichoptera Glossosomatidae,1
3,Upper Aripo d,Insecta Trichoptera Hydropsychidae,133
3,Upper Aripo d,Insecta Trichoptera Hydroptilidae,2
3,Upper Aripo d,Insecta Trichoptera Leptoceridae,1
3,Upper Aripo d,Insecta Trichoptera Philopotamidae,5
3,Upper Aripo d,Oligochaeta unknown,3
3,Upper Aripo d,Turbellaria Turbellaria,1
4,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,2
4,Upper Aripo d,Insecta Coleoptera Elmidae,7
4,Upper Aripo d,Insecta Coleoptera Psephenidae,7
4,Upper Aripo d,Insecta Coleoptera unknown,34
4,Upper Aripo d,Insecta Diptera Chironomidae,9
4,Upper Aripo d,Insecta Diptera Simuliidae,34
4,Upper Aripo d,Insecta Ephemeroptera Baetidae,41
4,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,44
4,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,58
4,Upper Aripo d,Insecta Odonata Coenagrionidae,12
4,Upper Aripo d,Insecta Odonata Libellulidae,24
4,Upper Aripo d,Insecta Plecoptera Perlidae,4
4,Upper Aripo d,Insecta Trichoptera Glossosomatidae,2
4,Upper Aripo d,Insecta Trichoptera Hydropsychidae,19
4,Upper Aripo d,Insecta Trichoptera Philopotamidae,1
5,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,1
5,Upper Aripo d,Crustacea unknown,2
5,Upper Aripo d,Insecta Coleoptera Elmidae,82
5,Upper Aripo d,Insecta Coleoptera Psephenidae,10
5,Upper Aripo d,Insecta Coleoptera unknown,3
5,Upper Aripo d,Insecta Diptera Chironomidae,25
5,Upper Aripo d,Insecta Diptera Simuliidae,35
5,Upper Aripo d,Insecta Ephemeroptera Baetidae,216
5,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,1
5,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,93
5,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,45
5,Upper Aripo d,Insecta Hemiptera Veliidae,1
5,Upper Aripo d,Insecta Lepidoptera unknown,2
5,Upper Aripo d,Insecta Odonata Coenagrionidae,35
5,Upper Aripo d,Insecta Odonata Libellulidae,36
5,Upper Aripo d,Insecta Plecoptera Perlidae,9
5,Upper Aripo d,Insecta Trichoptera Hydropsychidae,67
5,Upper Aripo d,Insecta Trichoptera Philopotamidae,5
5,Upper Aripo d,Turbellaria Turbellaria,4
6,Upper Aripo d,Arachnoidea Chelicerata Hydracarina,1
6,Upper Aripo d,Insecta Coleoptera Elmidae,89
6,Upper Aripo d,Insecta Coleoptera Psephenidae,5
6,Upper Aripo d,Insecta Coleoptera unknown,2
6,Upper Aripo d,Insecta Diptera Chironomidae,24
6,Upper Aripo d,Insecta Diptera Simuliidae,23
6,Upper Aripo d,Insecta Ephemeroptera Baetidae,59
6,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,8
6,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,37
6,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,123
6,Upper Aripo d,Insecta Hemiptera Veliidae,8
6,Upper Aripo d,Insecta Odonata Coenagrionidae,51
6,Upper Aripo d,Insecta Odonata Libellulidae,157
6,Upper Aripo d,Insecta Plecoptera Perlidae,3
6,Upper Aripo d,Insecta Trichoptera Calomoceratidae,1
6,Upper Aripo d,Insecta Trichoptera Glossosomatidae,3
6,Upper Aripo d,Insecta Trichoptera Hydropsychidae,62
6,Upper Aripo d,Insecta Trichoptera Hydroptilidae,9
6,Upper Aripo d,Insecta Trichoptera Philopotamidae,26
6,Upper Aripo d,Oligochaeta unknown,1
7,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,2
7,Upper Aripo d,Insecta Coleoptera Elmidae,24
7,Upper Aripo d,Insecta Coleoptera Psephenidae,13
7,Upper Aripo d,Insecta Coleoptera unknown,1
7,Upper Aripo d,Insecta Diptera Chironomidae,11
7,Upper Aripo d,Insecta Diptera Simuliidae,48
7,Upper Aripo d,Insecta Diptera unknown,1
7,Upper Aripo d,Insecta Ephemeroptera Baetidae,25
7,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,32
7,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,51
7,Upper Aripo d,Insecta Lepidoptera unknown,1
7,Upper Aripo d,Insecta Odonata Calopterygidae,2
7,Upper Aripo d,Insecta Odonata Coenagrionidae,13
7,Upper Aripo d,Insecta Odonata Libellulidae,131
7,Upper Aripo d,Insecta Plecoptera Perlidae,3
7,Upper Aripo d,Insecta Trichoptera Glossosomatidae,2
7,Upper Aripo d,Insecta Trichoptera Helicopsychidae,1
7,Upper Aripo d,Insecta Trichoptera Hydropsychidae,39
7,Upper Aripo d,Insecta Trichoptera Hydroptilidae,14
7,Upper Aripo d,Insecta Trichoptera Philopotamidae,38
8,Upper Aripo d,Insecta Coleoptera Elmidae,25
8,Upper Aripo d,Insecta Coleoptera Psephenidae,12
8,Upper Aripo d,Insecta Coleoptera unknown,2
8,Upper Aripo d,Insecta Diptera Chironomidae,17
8,Upper Aripo d,Insecta Diptera Simuliidae,6
8,Upper Aripo d,Insecta Ephemeroptera Baetidae,21
8,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,2
8,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,40
8,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,51
8,Upper Aripo d,Insecta Hemiptera Veliidae,1
8,Upper Aripo d,Insecta Odonata Calopterygidae,2
8,Upper Aripo d,Insecta Odonata Coenagrionidae,48
8,Upper Aripo d,Insecta Odonata Libellulidae,36
8,Upper Aripo d,Insecta Plecoptera Perlidae,2
8,Upper Aripo d,Insecta Trichoptera Hydropsychidae,10
8,Upper Aripo d,Insecta Trichoptera Hydroptilidae,3
8,Upper Aripo d,Insecta Trichoptera Leptoceridae,2
8,Upper Aripo d,Insecta Trichoptera Philopotamidae,9
8,Upper Aripo d,Turbellaria Turbellaria,5
9,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,2
9,Upper Aripo d,Crustacea unknown,2
9,Upper Aripo d,Insecta Coleoptera Elmidae,64
9,Upper Aripo d,Insecta Coleoptera Psephenidae,14
9,Upper Aripo d,Insecta Coleoptera unknown,2
9,Upper Aripo d,Insecta Diptera Chironomidae,127
9,Upper Aripo d,Insecta Diptera Simuliidae,9
9,Upper Aripo d,Insecta Ephemeroptera Baetidae,61
9,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,3
9,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,23
9,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,78
9,Upper Aripo d,Insecta Hemiptera Veliidae,4
9,Upper Aripo d,Insecta Odonata Calopterygidae,6
9,Upper Aripo d,Insecta Odonata Coenagrionidae,53
9,Upper Aripo d,Insecta Odonata Libellulidae,39
9,Upper Aripo d,Insecta Plecoptera Perlidae,3
9,Upper Aripo d,Insecta Trichoptera Calomoceratidae,1
9,Upper Aripo d,Insecta Trichoptera Glossosomatidae,1
9,Upper Aripo d,Insecta Trichoptera Helicopsychidae,1
9,Upper Aripo d,Insecta Trichoptera Hydropsychidae,27
9,Upper Aripo d,Insecta Trichoptera Hydroptilidae,4
9,Upper Aripo d,Insecta Trichoptera Leptoceridae,3
9,Upper Aripo d,Insecta Trichoptera Philopotamidae,6
9,Upper Aripo d,Turbellaria Turbellaria,4
10,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,5
10,Upper Aripo d,Insecta Coleoptera Elmidae,42
10,Upper Aripo d,Insecta Coleoptera Psephenidae,5
10,Upper Aripo d,Insecta Diptera Chironomidae,201
10,Upper Aripo d,Insecta Diptera Simuliidae,2
10,Upper Aripo d,Insecta Diptera Tipulidae,3
10,Upper Aripo d,Insecta Ephemeroptera Baetidae,2
10,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,7
10,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,8
10,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,157
10,Upper Aripo d,Insecta Odonata Calopterygidae,17
10,Upper Aripo d,Insecta Odonata Coenagrionidae,31
10,Upper Aripo d,Insecta Odonata Gomphidae,1
10,Upper Aripo d,Insecta Odonata Libellulidae,28
10,Upper Aripo d,Insecta Plecoptera Perlidae,2
10,Upper Aripo d,Insecta Trichoptera Calomoceratidae,2
10,Upper Aripo d,Insecta Trichoptera Glossosomatidae,3
10,Upper Aripo d,Insecta Trichoptera Helicopsychidae,7
10,Upper Aripo d,Insecta Trichoptera Hydropsychidae,4
10,Upper Aripo d,Insecta Trichoptera Hydroptilidae,26
10,Upper Aripo d,Insecta Trichoptera Leptoceridae,7
10,Upper Aripo d,Insecta Trichoptera Philopotamidae,1
10,Upper Aripo d,Oligochaeta unknown,8
10,Upper Aripo d,Turbellaria Turbellaria,6
11,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,3
11,Upper Aripo d,Insecta Coleoptera Elmidae,31
11,Upper Aripo d,Insecta Coleoptera Psephenidae,11
11,Upper Aripo d,Insecta Coleoptera unknown,1
11,Upper Aripo d,Insecta Diptera Chironomidae,91
11,Upper Aripo d,Insecta Diptera Simuliidae,19
11,Upper Aripo d,Insecta Ephemeroptera Baetidae,26
11,Upper Aripo d,Insecta Ephemeroptera Euthyplocidae,1
11,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,47
11,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,62
11,Upper Aripo d,Insecta Lepidoptera unknown,3
11,Upper Aripo d,Insecta Odonata Calopterygidae,3
11,Upper Aripo d,Insecta Odonata Coenagrionidae,74
11,Upper Aripo d,Insecta Odonata Gomphidae,9
11,Upper Aripo d,Insecta Odonata Libellulidae,137
11,Upper Aripo d,Insecta Trichoptera Calomoceratidae,1
11,Upper Aripo d,Insecta Trichoptera Glossosomatidae,12
11,Upper Aripo d,Insecta Trichoptera Helicopsychidae,72
11,Upper Aripo d,Insecta Trichoptera Hydropsychidae,8
11,Upper Aripo d,Insecta Trichoptera Hydroptilidae,32
11,Upper Aripo d,Insecta Trichoptera Leptoceridae,13
11,Upper Aripo d,Insecta Trichoptera Philopotamidae,2
11,Upper Aripo d,Oligochaeta unknown,2
11,Upper Aripo d,Turbellaria Turbellaria,6
12,Upper Aripo d,Insecta Coleoptera Elmidae,14
12,Upper Aripo d,Insecta Coleoptera Psephenidae,5
12,Upper Aripo d,Insecta Diptera Chironomidae,4
12,Upper Aripo d,Insecta Diptera Simuliidae,1
12,Upper Aripo d,Insecta Ephemeroptera Baetidae,7
12,Upper Aripo d,Insecta Ephemeroptera Leptophlebiidae,41
12,Upper Aripo d,Insecta Ephemeroptera Tricorythidae,11
12,Upper Aripo d,Insecta Hemiptera Veliidae,2
12,Upper Aripo d,Insecta Lepidoptera unknown,2
12,Upper Aripo d,Insecta Odonata Calopterygidae,5
12,Upper Aripo d,Insecta Odonata Coenagrionidae,23
12,Upper Aripo d,Insecta Odonata Libellulidae,30
12,Upper Aripo d,Insecta Plecoptera Perlidae,3
12,Upper Aripo d,Insecta Trichoptera Calomoceratidae,1
12,Upper Aripo d,Insecta Trichoptera Glossosomatidae,3
12,Upper Aripo d,Insecta Trichoptera Helicopsychidae,3
12,Upper Aripo d,Insecta Trichoptera Hydropsychidae,16
12,Upper Aripo d,Insecta Trichoptera Leptoceridae,8
12,Upper Aripo d,Oligochaeta unknown,2
12,Upper Aripo d,Turbellaria Turbellaria,6
13,Upper Aripo d,Crustacea Decapoda Pseudothelphusidae,1
13,Upper Aripo d,Insecta Coleoptera Elmidae,36
13,Upper Aripo d,Insecta Coleoptera Psephenidae,5
13,Upper Aripo d,Insecta Coleoptera unknown,1
13,Upper Aripo d,Insecta Diptera Chironomidae,40
13,Upper Aripo d,Insecta Diptera Simuliidae,88
13,Upper Aripo d,Insecta Diptera Tipulidae,1
13,Upper Aripo d,Insecta Diptera unknown,3
13,Upper Aripo d,Insecta Ephemeroptera Baetidae,101
